age,position,games_played,games_started,minutes,rebounds,assists,steals,blocks,turnovers,fouls,points,trip_dbl,all_star
27,PF,9,0,30,2,3,0,0,1,3,12,0,0
24,SG,77,16,1840,175,286,54,27,147,117,665,0,0
25,SG,63,0,664,81,68,26,16,48,36,250,0,0
26,SG,42,9,767,99,106,30,6,48,48,434,0,0
26,SG,17,0,285,22,46,14,1,18,21,169,0,0
26,SG,9,0,59,4,3,1,0,5,2,29,0,0
26,SG,16,9,423,73,57,15,5,25,25,236,0,0
22,PF,55,38,859,185,17,26,45,33,109,229,0,0
23,PF,81,5,1679,364,159,62,42,67,166,589,0,0
24,PF,80,79,2548,549,248,73,52,154,241,1354,0,0
25,PF,60,60,2110,439,207,61,53,148,170,1371,0,1
26,PF,30,30,1075,224,143,35,21,65,93,602,1,0
21,PG,59,35,1705,186,164,101,8,111,173,563,0,0
22,SG,45,45,996,136,75,43,7,37,99,305,0,0
23,SG,74,58,1962,308,129,92,13,79,209,495,0,0
24,SG,62,25,1545,224,135,81,16,91,138,496,0,0
24,SG,24,24,625,81,78,30,3,42,67,224,0,0
24,SG,38,1,920,143,57,51,13,49,71,272,0,0
25,SG,54,5,1316,203,92,54,19,57,119,311,0,0
26,SG,76,31,1937,218,109,62,27,78,150,567,0,0
27,SG,14,6,276,41,17,9,4,16,22,62,0,0
28,SG,62,41,1481,183,112,59,24,50,127,465,0,0
28,SG,42,40,1099,129,91,47,20,38,92,374,0,0
28,SG,20,1,382,54,21,12,4,12,35,91,0,0
29,SF,13,0,241,34,12,12,2,10,21,54,0,0
30,SG,1,0,6,1,0,0,0,0,0,2,0,0
26,SG,1,0,4,0,0,0,0,0,0,3,0,0
24,C,21,0,101,28,3,1,4,10,20,45,0,0
24,SG,2,0,39,4,3,0,0,3,5,11,0,0
30,SG,2,0,7,2,0,1,0,0,1,0,0,0
23,PF,44,0,346,126,23,9,21,32,85,133,0,0
24,PF,6,0,53,18,6,1,2,8,14,23,0,0
22,PF,43,2,414,88,7,13,1,24,70,146,0,0
23,PF,8,0,93,11,4,2,0,3,13,23,0,0
21,PG,81,81,2732,659,661,140,70,278,211,1279,12,0
22,PG,79,79,2700,697,610,112,61,274,209,1337,10,1
23,PG,57,57,2017,444,455,119,33,200,186,937,6,1
24,PG,28,28,941,228,220,45,22,88,87,439,3,1
21,SF,30,3,343,52,17,13,5,14,31,112,0,0
22,SG,36,2,378,77,20,10,3,8,51,120,0,0
23,SF,56,8,1376,262,96,51,17,73,169,437,0,0
24,SF,75,74,2799,446,205,106,16,135,227,1229,0,0
25,SF,75,74,2538,333,172,86,21,123,254,1002,0,0
27,SF,70,21,1521,226,80,50,5,78,140,531,0,0
28,SF,71,44,1729,277,92,50,10,62,186,556,0,0
29,PF,23,2,395,63,15,15,3,19,52,122,0,0
30,SF,2,0,16,0,2,0,0,0,2,0,0,0
31,SF,28,0,418,55,11,15,3,10,41,80,0,0
21,PF,43,4,534,107,12,8,23,22,75,126,0,0
22,PF,14,0,87,18,0,2,5,6,8,8,0,0
22,PF,7,0,68,15,0,2,5,4,7,4,0,0
22,PF,7,0,19,3,0,0,0,2,1,4,0,0
23,PF,18,0,84,16,2,1,4,2,8,29,0,0
23,PF,11,0,61,12,2,1,4,0,6,28,0,0
23,PF,7,0,23,4,0,0,0,2,2,1,0,0
20,PG,32,12,643,50,68,18,5,44,61,196,0,0
21,PG,1,0,2,0,0,0,0,0,0,0,0,0
23,SG,5,0,19,2,0,1,0,3,1,2,0,0
26,SG,55,2,813,96,58,24,5,53,103,331,0,0
27,SG,78,8,1392,160,126,47,25,76,146,483,0,0
28,SG,69,50,2029,239,171,58,16,146,175,962,0,0
29,"SF,SG",56,9,1064,126,128,29,15,68,89,366,0,0
29,SG,41,9,845,100,95,18,14,56,68,283,0,0
29,SF,15,0,219,26,33,11,1,12,21,83,0,0
19,SG,20,1,141,13,13,1,0,11,9,75,0,0
20,SG,70,4,1449,152,97,26,10,61,135,579,0,0
21,SG,28,0,502,71,34,6,5,23,50,244,0,0
24,SG,4,0,25,4,5,2,0,6,2,11,0,0
24,C,3,0,11,2,1,0,0,0,2,0,0,0
25,C,2,0,13,4,0,0,0,1,1,6,0,0
25,C,1,0,2,0,0,0,0,1,0,0,0,0
25,C,1,0,11,4,0,0,0,0,1,6,0,0
22,C,2,0,5,2,0,0,0,1,1,4,0,0
23,C,46,25,875,237,52,28,20,41,116,350,0,0
23,C,20,0,168,56,5,5,7,8,32,44,0,0
23,C,26,25,707,181,47,23,13,33,84,306,0,0
24,C,73,32,1399,359,79,39,30,99,135,586,0,0
25,C,14,4,263,72,9,9,14,12,37,91,0,0
23,PG,37,2,303,35,29,11,0,23,45,90,0,0
23,PG,13,1,122,16,12,6,0,5,14,34,0,0
23,PG,24,1,181,19,17,5,0,18,31,56,0,0
24,SF,82,74,2293,330,77,57,37,98,217,720,0,0
25,SF,82,36,2337,303,75,61,38,79,211,784,0,0
26,SF,80,58,1743,194,85,47,21,55,153,480,0,0
26,SF,54,40,1287,139,67,33,14,42,98,385,0,0
26,SF,26,18,456,55,18,14,7,13,55,95,0,0
27,SF,68,2,977,141,24,30,9,32,120,231,0,0
28,SF,32,2,385,48,9,7,5,11,29,88,0,0
29,SF,12,0,59,10,2,1,0,3,4,23,0,0
22,SF,66,51,1431,233,49,70,30,38,176,306,0,0
23,PF,57,11,924,184,37,38,24,45,124,231,0,0
24,SF,25,0,250,55,6,9,3,17,25,75,0,0
20,SG,4,0,5,0,1,0,0,0,0,0,0,0
23,SG,24,0,224,14,34,9,1,18,27,54,0,0
24,SF,59,10,753,197,29,19,21,28,95,203,0,0
25,PF,53,0,376,106,17,15,17,17,45,85,0,0
27,PF,62,6,884,250,17,26,28,36,110,314,0,0
28,"PF,SF",57,3,977,276,31,28,43,49,113,254,0,0
28,SF,25,0,211,55,9,11,7,12,31,59,0,0
28,PF,32,3,766,221,22,17,36,37,82,195,0,0
30,PF,12,0,262,81,15,9,8,10,27,98,0,0
22,SG,36,0,274,31,14,14,3,20,31,92,0,0
23,SG,22,0,165,25,14,7,1,11,20,53,0,0
24,SG,8,0,78,14,3,5,0,8,20,28,0,0
24,PG,33,11,669,67,105,13,3,49,37,183,0,0
24,PG,5,0,20,5,5,1,0,2,3,6,0,0
24,PG,3,0,41,3,8,2,0,5,2,12,0,0
24,PG,25,11,608,59,92,10,3,42,32,165,0,0
25,"PG,SG",23,0,263,28,38,5,0,14,17,81,0,0
25,SG,20,0,257,28,37,5,0,13,17,81,0,0
25,PG,3,0,6,0,1,0,0,1,0,0,0,0
26,SG,48,1,392,44,50,10,1,22,19,110,0,0
27,PG,53,21,1107,143,190,23,0,65,47,391,0,0
28,PG,61,33,1318,173,268,32,4,80,73,424,0,0
22,PF,21,0,258,53,1,10,13,19,20,86,0,0
23,PF,33,9,775,201,11,16,44,37,75,179,0,0
24,PF,39,23,584,168,18,14,11,32,61,160,0,0
25,PF,65,8,1107,281,17,24,61,42,130,224,0,0
26,PF,77,9,1381,366,19,47,53,62,176,461,0,0
27,C,56,54,1577,411,49,30,61,78,165,589,0,0
28,"C,PF",49,23,941,280,43,31,49,40,102,233,0,0
28,PF,24,0,246,62,5,5,6,13,29,49,0,0
28,C,25,23,695,218,38,26,43,27,73,184,0,0
29,"C,PF",65,5,944,228,30,25,43,45,119,191,0,0
29,PF,38,0,429,101,17,11,20,18,54,88,0,0
29,C,27,5,515,127,13,14,23,27,65,103,0,0
30,PF,67,44,1523,385,58,18,64,75,195,294,0,0
31,C,66,0,844,238,15,21,77,39,112,219,0,0
32,PF,51,21,843,203,27,17,52,43,94,214,0,0
33,PF,16,1,123,27,0,3,4,7,20,26,0,0
34,C,2,0,6,0,0,0,0,0,0,0,0,0
35,C,1,0,4,0,0,0,0,0,1,0,0,0
23,C,20,0,72,14,1,1,2,9,11,38,0,0
19,C,14,0,139,27,13,3,4,11,14,59,0,0
20,PG,67,38,1808,222,208,99,18,90,176,523,0,0
21,PG,61,10,1667,255,185,91,18,80,183,558,1,0
22,SG,79,24,2399,305,364,125,34,159,192,835,0,0
23,SG,54,11,1614,189,259,71,23,129,133,550,0,0
24,SG,80,60,2200,234,321,143,28,123,201,708,0,0
25,SG,60,40,1919,225,291,101,29,103,162,776,0,0
26,PG,17,17,549,47,103,31,9,30,39,222,0,0
26,PG,2,0,2,0,0,0,0,0,0,0,0,0
22,SG,34,0,292,27,21,12,6,27,24,119,0,0
22,SG,11,0,32,8,2,2,1,6,3,10,0,0
22,SG,23,0,260,19,19,10,5,21,21,109,0,0
23,SG,23,10,317,24,13,17,14,20,35,84,0,0
26,SG,60,22,1141,133,80,52,44,59,114,441,0,0
27,SG,3,0,13,0,1,1,0,1,3,5,0,0
30,SG,22,4,210,16,9,5,6,4,28,80,0,0
30,SG,21,4,208,16,9,5,6,4,27,80,0,0
30,SG,1,0,2,0,0,0,0,0,1,0,0,0
23,PF,82,5,1537,416,49,51,18,74,223,608,0,0
24,PF,77,11,1547,353,60,36,17,89,217,727,0,0
25,PF,74,31,1460,284,79,31,19,105,184,746,0,0
26,PF,75,2,1232,287,84,33,25,88,194,585,0,0
27,PF,48,0,586,117,31,16,7,33,84,258,0,0
28,PF,47,0,464,110,19,16,5,24,55,156,0,0
21,SG,38,0,433,52,39,23,5,25,50,127,0,0
22,SG,23,0,127,14,9,8,0,4,20,38,0,0
20,PG,69,69,2049,260,358,71,18,194,152,1048,1,0
21,PG,53,50,1508,155,252,67,20,154,129,722,1,0
21,PG,32,32,908,97,138,40,11,100,82,414,1,0
21,PG,21,18,600,58,114,27,9,54,47,308,0,0
22,PG,34,3,537,78,98,28,8,58,65,187,0,0
23,PG,11,3,168,18,26,12,6,12,15,63,0,0
23,PG,3,0,28,2,3,3,0,1,4,9,0,0
23,PG,8,3,140,16,23,9,6,11,11,54,0,0
21,C,8,0,69,20,1,2,5,1,17,14,0,0
22,C,70,10,1110,321,25,18,40,41,175,421,0,0
23,C,11,0,100,27,0,1,2,5,17,38,0,0
24,PF,42,2,363,79,9,7,11,11,53,80,0,0
25,PF,18,0,192,42,6,4,1,7,28,43,0,0
22,PG,43,3,442,47,79,18,2,34,37,101,0,0
22,PG,28,3,329,42,64,13,2,26,26,74,0,0
22,PG,15,0,113,5,15,5,0,8,11,27,0,0
23,PG,26,1,234,35,41,15,2,13,15,72,0,0
23,PG,6,1,63,9,9,4,0,1,4,27,0,0
23,PG,20,0,171,26,32,11,2,12,11,45,0,0
24,PG,52,3,516,61,87,21,9,37,26,123,0,0
24,PG,36,3,378,46,57,13,6,27,14,85,0,0
24,PG,16,0,138,15,30,8,3,10,12,38,0,0
25,PG,70,1,1006,129,179,49,13,65,66,261,0,0
26,PG,55,14,832,100,180,36,6,78,50,338,0,0
26,PG,30,0,155,27,28,4,1,9,12,37,0,0
26,PG,25,14,677,73,152,32,5,69,38,301,0,0
27,PG,77,53,2239,305,502,88,24,175,133,972,0,0
27,PG,27,3,617,92,154,24,6,45,38,239,0,0
27,PG,50,50,1622,213,348,64,18,130,95,733,0,0
28,PG,81,32,1955,235,418,61,33,112,127,758,0,0
29,PG,82,35,2043,224,360,64,20,108,140,894,0,0
30,PG,56,0,1251,145,203,28,11,61,109,501,0,0
31,PG,68,23,1787,219,334,59,30,95,106,740,0,0
32,PG,19,1,391,66,90,15,4,19,18,99,0,0
19,SG,76,56,1859,152,142,55,11,109,135,782,0,0
20,SG,55,25,989,110,58,37,4,54,90,423,0,0
21,SG,63,24,1471,143,91,49,9,85,147,819,0,0
22,SG,74,0,1421,152,128,62,12,112,144,907,0,0
23,SG,81,18,2245,297,227,78,14,150,190,1233,0,0
24,SG,75,0,2082,234,183,99,20,139,174,1156,0,0
25,SF,79,6,1968,322,175,92,16,100,173,969,0,0
26,SG,35,1,967,136,84,54,6,46,87,436,0,0
27,SG,80,0,2678,425,218,100,24,134,226,1446,0,0
28,SF,74,37,2421,296,219,65,20,108,196,1071,0,0
29,SG,70,51,2080,218,195,82,22,97,163,847,0,0
29,SG,24,6,619,58,81,18,4,45,44,261,0,0
29,SG,46,45,1461,160,114,64,18,52,119,586,0,0
30,SG,77,77,2362,217,130,81,21,59,204,955,0,0
31,SG,41,35,1187,113,62,40,11,26,77,351,0,0
32,SG,80,61,2244,235,141,68,11,81,161,662,0,0
33,SG,11,4,222,18,21,11,3,11,19,74,0,0
34,SG,6,0,79,5,3,1,0,4,5,17,0,0
20,PF,8,0,50,10,2,0,2,1,3,14,0,0
23,C,9,0,66,8,6,4,0,3,7,26,0,0
24,C,23,0,181,28,11,6,6,5,31,73,0,0
24,C,12,0,71,14,6,2,4,2,12,18,0,0
24,C,11,0,110,14,5,4,2,3,19,55,0,0
26,C,31,0,168,31,11,2,6,7,25,64,0,0
27,PF,45,2,648,111,38,25,14,39,103,166,0,0
24,PG,5,0,46,7,4,5,0,0,5,7,0,0
21,PF,76,1,1107,230,20,22,50,48,142,340,0,0
23,PF,56,2,658,135,33,21,28,35,110,189,0,0
24,C,77,6,1102,241,36,26,32,53,150,331,0,0
25,PF,40,29,947,196,34,21,41,40,102,396,0,0
26,C,51,0,876,186,34,15,45,55,123,420,0,0
27,PF,31,27,830,181,29,11,29,28,100,301,0,0
28,C,82,31,1785,324,140,32,44,104,205,656,0,0
29,C,76,2,1181,219,62,33,65,57,163,546,0,0
30,C,74,3,1068,258,37,21,54,58,168,420,0,0
31,C,33,2,285,53,14,3,13,16,44,113,0,0
32,"C,PF",20,1,190,52,14,3,7,13,30,65,0,0
32,C,12,1,130,37,12,1,5,7,21,44,0,0
32,PF,6,0,40,11,1,2,2,5,6,13,0,0
32,C,2,0,20,4,1,0,0,1,3,8,0,0
19,SF,74,59,2050,457,127,59,144,135,157,715,0,0
20,SF,80,73,2559,531,191,64,208,162,260,902,0,0
21,SF,72,72,2647,621,236,101,207,227,241,1178,0,0
22,PF,81,81,2873,667,272,123,227,245,269,1394,1,0
23,PF,69,69,2421,498,169,94,111,161,184,1073,0,0
24,PF,81,81,2871,705,342,130,172,198,240,1269,1,0
25,PF,77,77,2645,657,255,99,120,197,217,1274,1,0
26,PF,66,66,2329,632,257,93,115,164,172,1239,0,0
27,PF,76,76,2683,639,321,94,136,226,175,1327,0,0
28,SF,77,76,2730,520,252,105,110,199,197,1264,0,0
29,PF,83,35,2300,530,277,87,116,206,228,1027,0,0
29,PF,28,28,896,202,132,37,48,72,82,367,0,0
29,PF,55,7,1404,328,145,50,68,134,146,660,0,0
30,PF,55,7,880,192,90,34,47,77,118,332,0,0
30,PF,32,1,459,125,42,18,34,41,62,181,0,0
30,PF,23,6,421,67,48,16,13,36,56,151,0,0
32,PF,3,0,12,4,0,0,0,0,3,2,0,0
20,PF,82,82,2821,717,79,85,134,138,224,1251,0,0
21,PF,80,80,3086,679,125,74,86,192,244,1493,0,0
22,PF,79,55,2344,471,94,62,51,158,263,1155,0,0
22,PF,49,49,1645,338,67,44,38,106,169,846,0,0
22,PF,30,6,699,133,27,18,13,52,94,309,0,0
23,C,43,42,1418,354,68,32,66,66,147,588,0,0
24,C,78,9,1975,484,88,45,85,119,302,774,0,0
25,PF,69,59,1941,491,79,47,50,88,258,847,0,0
26,C,72,63,1922,453,82,39,59,86,250,767,0,0
27,SF,54,21,1117,270,38,14,55,43,171,404,0,0
28,PF,76,76,2254,643,78,47,94,82,209,830,0,0
29,PF,74,73,2265,541,67,43,38,79,222,813,0,0
30,PF,44,5,887,230,31,24,13,40,120,379,0,0
31,PF,65,11,1503,400,49,37,27,76,148,553,0,0
31,PF,11,0,148,40,3,6,7,13,23,56,0,0
31,PF,54,11,1355,360,46,31,20,63,125,497,0,0
32,PF,77,36,1726,401,66,34,47,71,186,778,0,0
32,PF,50,35,1146,265,47,25,31,49,113,559,0,0
32,PF,27,1,580,136,19,9,16,22,73,219,0,0
33,C,57,3,1102,263,41,17,40,25,122,374,0,0
33,C,36,3,691,163,25,10,26,15,72,238,0,0
33,C,21,0,411,100,16,7,14,10,50,136,0,0
34,PF,64,1,592,157,21,6,19,22,95,194,0,0
35,PF,16,3,69,21,4,0,4,5,13,8,0,0
35,PF,4,3,25,3,1,0,0,2,3,2,0,0
35,PF,12,0,44,18,3,0,4,3,10,6,0,0
21,C,14,0,100,31,3,5,1,3,12,31,0,0
23,C,1,0,4,2,0,0,0,0,1,2,0,0
24,SF,17,0,180,22,10,5,3,7,8,51,0,0
23,PG,44,4,541,56,62,18,3,42,55,167,0,0
24,PG,40,0,288,27,35,7,1,29,26,110,0,0
23,PF,8,0,28,6,0,1,0,2,4,5,0,0
23,PG,12,0,65,6,8,3,0,12,13,30,0,0
23,PG,6,0,29,3,2,0,0,7,6,5,0,0
23,PG,6,0,36,3,6,3,0,5,7,25,0,0
24,PG,15,0,66,9,11,5,1,7,5,23,0,0
25,SG,8,0,60,10,4,1,0,4,9,14,0,0
23,SF,20,0,178,41,7,5,5,14,18,44,0,0
24,SF,33,5,510,116,28,6,4,27,58,105,0,0
19,SG,6,2,111,13,10,2,2,6,8,40,0,0
20,SF,7,0,32,2,2,3,0,2,4,8,0,0
22,SG,77,12,1231,124,68,29,15,44,84,346,0,0
23,SF,72,22,1412,176,62,32,11,48,86,435,0,0
24,SF,64,33,1301,199,63,16,17,52,100,338,0,0
25,SG,80,80,2336,248,96,55,14,55,125,683,0,0
26,SG,75,59,2053,141,98,47,28,36,115,516,0,0
27,SF,74,12,1304,157,68,26,18,23,90,444,0,0
28,SF,59,57,1641,111,127,32,15,31,101,474,0,0
29,SG,19,2,294,35,21,2,5,10,21,87,0,0
21,SG,68,7,906,121,36,26,19,58,116,338,0,0
22,SG,68,45,1310,161,102,29,23,70,106,542,0,0
23,SF,39,1,563,83,39,11,12,26,51,192,0,0
24,"PF,SF",36,18,761,126,64,20,15,52,55,261,0,0
24,PF,9,0,81,12,8,1,1,4,6,34,0,0
24,SF,27,18,680,114,56,19,14,48,49,227,0,0
22,PG,43,1,389,43,73,28,0,38,53,115,0,0
23,PG,67,0,775,70,159,37,3,48,94,199,0,0
24,PG,64,0,918,81,177,60,5,63,114,209,0,0
24,PG,17,0,74,4,13,0,1,12,15,25,0,0
24,PG,47,0,844,77,164,60,4,51,99,184,0,0
25,PG,48,48,1716,162,301,100,1,111,149,413,0,0
26,PG,82,80,2866,261,624,140,8,162,243,651,0,0
27,PG,50,50,1740,166,369,77,7,124,123,491,0,0
28,PG,61,61,2225,215,400,95,9,138,167,738,0,0
29,PG,82,82,3108,301,544,133,11,194,235,1054,1,0
30,PG,82,82,2966,281,563,97,6,187,213,844,0,0
31,SG,81,15,1844,155,317,67,16,89,189,322,0,0
32,PG,82,82,2351,198,346,76,19,116,218,391,0,0
33,PG,82,45,1929,188,330,55,16,111,185,342,0,0
34,PG,22,5,305,20,42,10,4,10,30,22,0,0
23,SG,62,4,872,68,92,35,7,62,76,321,0,0
30,PG,53,9,712,64,133,27,4,54,71,263,0,0
30,PG,39,9,544,43,123,20,4,49,60,193,0,0
30,PG,14,0,168,21,10,7,0,5,11,70,0,0
23,SF,4,0,30,8,0,1,2,1,3,14,0,0
23,SF,1,0,3,0,0,0,0,0,0,0,0,0
23,SF,3,0,27,8,0,1,2,1,3,14,0,0
25,PF,73,7,976,225,48,42,12,43,126,337,0,0
26,PF,81,21,1668,344,114,51,18,70,206,608,0,0
27,PF,62,7,1329,246,88,35,16,85,157,568,0,0
28,PF,37,1,700,134,38,17,10,43,105,282,0,0
29,C,80,13,1554,271,135,53,16,86,181,495,0,0
30,C,77,29,1521,227,94,64,20,74,200,566,0,0
31,C,75,1,1410,232,70,62,14,81,206,543,0,0
32,C,10,0,71,10,2,0,0,4,16,16,0,0
23,C,27,4,255,57,2,12,4,10,46,62,0,0
24,C,42,25,590,146,8,21,19,30,118,147,0,0
25,C,7,0,34,11,2,1,1,1,2,10,0,0
21,PF,14,3,148,48,5,9,8,9,23,54,0,0
21,PF,1,0,1,0,0,0,0,0,0,0,0,0
21,PF,13,3,147,48,5,9,8,9,23,54,0,0
23,C,2,0,19,4,0,0,2,3,3,4,0,0
24,SG,31,0,272,22,28,7,1,29,33,85,0,0
21,PF,46,11,805,194,47,26,25,31,67,272,0,0
22,C,49,3,886,219,47,33,24,54,63,370,0,0
26,C,60,6,738,201,26,29,17,32,91,278,0,0
27,C,59,2,1121,306,65,21,47,87,134,549,0,0
28,PF,81,58,1997,515,130,63,64,100,161,838,0,0
29,C,59,50,1271,363,90,29,31,75,117,483,0,0
30,C,52,35,1030,252,78,35,37,60,103,428,0,0
31,C,36,2,579,120,30,20,12,24,71,201,0,0
32,C,8,0,76,22,4,1,1,6,8,39,0,0
21,C,79,2,1263,293,30,27,56,46,181,608,0,0
22,C,62,1,1016,252,36,29,34,51,152,532,0,0
23,C,64,1,734,210,30,8,19,40,120,344,0,0
24,PF,60,54,1345,374,48,21,29,74,147,526,0,0
25,C,79,3,1300,386,47,24,53,80,175,658,0,0
25,C,40,2,579,189,18,10,27,35,86,262,0,0
25,C,39,1,721,197,29,14,26,45,89,396,0,0
26,C,79,3,982,290,32,10,34,66,148,508,0,0
27,C,76,9,1207,325,72,20,34,82,189,791,0,0
28,C,72,0,832,239,61,19,34,66,117,512,0,0
29,C,82,2,1286,373,65,23,41,69,229,711,0,0
30,C,52,3,675,133,40,8,22,40,106,402,0,0
23,PF,18,0,199,34,5,2,11,9,31,47,0,0
24,PF,25,0,198,45,5,4,11,17,47,52,0,0
21,SG,8,0,23,3,0,0,2,1,7,9,0,0
21,SG,73,1,1127,88,67,20,17,40,92,319,0,0
22,SG,73,35,1809,183,138,44,20,94,115,617,0,0
23,SG,80,27,2188,226,188,45,32,128,144,756,0,0
24,SG,41,0,523,64,39,9,4,26,24,181,0,0
24,SG,6,0,45,1,1,4,0,4,3,4,0,0
24,SG,35,0,478,63,38,5,4,22,21,177,0,0
25,SG,68,0,1015,127,81,21,7,51,50,399,0,0
25,SG,44,0,673,80,62,14,4,40,31,267,0,0
25,SG,24,0,342,47,19,7,3,11,19,132,0,0
26,SF,2,0,12,3,2,1,1,2,1,3,0,0
22,C,23,6,313,75,12,10,23,32,58,127,0,0
23,C,30,1,202,47,3,10,11,22,44,75,0,0
24,C,29,0,280,109,16,10,11,19,47,82,0,0
25,C,67,4,884,270,16,24,44,52,103,285,0,0
26,C,79,6,1594,554,24,45,40,69,169,441,0,0
27,C,42,2,453,125,23,11,15,19,61,108,0,0
21,SG,72,71,2701,265,278,76,79,252,179,1384,0,0
22,SG,81,81,3166,338,253,93,63,316,219,1679,0,0
23,"SF,SG",79,37,2545,266,241,89,59,224,175,1249,0,0
23,SF,22,22,748,76,67,31,21,74,56,353,0,0
23,SG,57,15,1797,190,174,58,38,150,119,896,0,0
24,SG,42,9,1188,107,118,34,19,121,79,607,0,0
25,SG,82,82,3148,315,365,103,36,311,188,1939,0,1
26,SG,80,80,3215,315,410,97,54,326,160,2380,1,1
27,SF,76,76,2685,315,403,77,37,266,163,1629,0,0
28,SG,70,70,2747,258,316,65,28,193,130,1508,0,0
29,SF,26,17,774,94,103,24,3,88,49,362,0,0
30,SG,56,7,1617,183,127,53,10,106,104,833,0,0
31,SG,55,11,1525,153,160,37,10,121,96,715,0,0
32,SF,67,8,1615,145,187,51,10,117,78,804,0,0
33,SG,58,13,1412,133,145,28,10,86,82,618,0,0
34,SG,10,1,162,17,12,4,1,9,6,42,0,0
35,SG,42,0,855,100,70,21,9,66,56,358,0,0
36,SG,7,1,50,7,3,0,2,2,3,12,0,0
37,SF,30,0,273,23,14,10,3,13,12,108,0,0
38,SF,37,0,544,33,35,7,4,24,31,182,0,0
23,SG,3,0,15,5,0,0,0,0,0,7,0,0
28,SG,1,0,7,0,0,1,0,1,0,2,0,0
24,PF,2,0,9,3,0,3,0,3,3,3,0,0
25,SF,7,0,37,6,1,2,0,2,2,27,0,0
27,SF,13,0,181,36,11,7,3,6,9,41,0,0
28,PF,8,0,73,28,2,1,5,0,12,22,0,0
28,PF,4,0,12,2,0,0,2,0,4,2,0,0
28,PF,4,0,61,26,2,1,3,0,8,20,0,0
23,PF,22,0,314,56,23,11,7,12,31,99,0,0
20,SG,12,0,115,18,21,4,0,16,14,37,0,0
21,SG,42,1,442,53,46,21,5,36,30,106,0,0
22,SG,78,72,2278,304,223,81,16,109,162,687,0,0
23,SG,78,78,2752,558,359,54,7,210,195,1080,5,0
24,SG,61,25,1573,277,240,38,8,128,134,501,0,0
25,SF,69,13,1372,223,133,43,9,94,135,573,0,0
25,SF,43,10,680,108,60,24,3,48,79,204,0,0
25,SF,26,3,692,115,73,19,6,46,56,369,0,0
26,SG,18,0,361,52,59,5,3,26,32,122,0,0
26,SG,6,0,162,18,29,2,1,11,18,58,0,0
26,SG,6,0,67,10,5,0,0,4,2,21,0,0
26,SG,6,0,132,24,25,3,2,11,12,43,0,0
27,SG,82,7,1850,424,235,46,17,131,177,757,0,0
28,SG,68,3,1123,215,140,41,7,86,111,491,0,0
19,C,30,2,536,165,19,16,29,25,78,159,0,0
24,PF,15,0,110,31,2,5,2,8,13,40,0,0
19,SG,40,2,293,28,18,10,2,28,29,89,0,0
20,SG,67,23,1134,131,116,29,24,68,82,325,0,0
21,SG,61,8,760,85,40,22,8,49,57,279,0,0
22,"SF,SG",80,78,2444,298,158,52,17,120,140,909,0,0
22,SG,54,54,1511,178,92,28,16,80,86,618,0,0
22,SF,26,24,933,120,66,24,1,40,54,291,0,0
23,SG,55,27,1089,102,69,16,9,57,73,429,0,0
24,SG,82,82,2648,241,160,58,17,123,178,900,0,0
25,SG,82,82,2419,216,218,65,19,119,155,920,0,0
26,SG,82,82,2564,235,252,65,15,102,110,917,0,0
27,SG,32,25,886,76,98,21,2,32,43,211,0,0
28,SG,64,18,883,91,56,16,6,30,74,136,0,0
28,SG,40,13,616,65,44,11,5,24,51,87,0,0
28,SG,24,5,267,26,12,5,1,6,23,49,0,0
29,SG,72,54,1158,106,77,21,5,44,71,383,0,0
30,SF,51,30,960,101,41,19,4,19,59,148,0,0
31,SG,56,31,1158,122,52,29,6,23,69,284,0,0
22,C,81,37,1761,536,61,29,195,85,251,375,0,0
23,C,42,2,394,99,5,4,28,12,76,61,0,0
24,C,42,1,389,94,6,5,19,17,81,58,0,0
25,C,26,0,123,29,2,4,3,5,19,33,0,0
26,C,11,0,93,25,3,4,3,4,22,22,0,0
27,PF,47,0,251,55,6,2,15,10,42,36,0,0
28,"C,PF",25,2,147,29,0,2,10,3,34,13,0,0
28,PF,8,2,76,18,0,1,8,1,21,8,0,0
28,C,17,0,71,11,0,1,2,2,13,5,0,0
29,PF,12,1,145,40,5,6,5,6,32,25,0,0
26,C,55,3,766,177,28,37,85,33,144,161,0,0
27,C,76,19,1209,261,30,44,90,59,184,307,0,0
28,C,55,20,1007,226,36,35,57,44,169,159,0,0
29,C,17,0,66,15,3,2,0,7,15,14,0,0
23,PG,3,0,33,2,9,2,0,4,1,8,0,0
26,PG,3,0,9,0,0,0,0,1,3,10,0,0
26,C,4,0,17,4,1,1,2,2,4,3,0,0
21,PF,19,2,126,34,4,5,5,7,25,57,0,0
22,C,7,0,18,4,1,1,0,0,1,7,0,0
22,C,2,0,4,2,0,0,0,0,0,0,0,0
22,C,5,0,14,2,1,1,0,0,1,7,0,0
23,C,2,0,7,2,2,1,0,0,3,3,0,0
19,C,7,0,24,6,0,0,1,2,5,10,0,0
23,SG,22,2,179,25,37,8,6,11,18,36,0,0
24,PG,4,0,28,3,2,1,0,2,4,7,0,0
25,SG,21,0,120,20,12,3,0,5,13,18,0,0
29,SG,23,0,175,29,26,4,2,7,21,19,0,0
21,SF,48,1,1025,143,72,41,7,53,43,402,0,0
22,SF,74,11,1749,276,106,52,7,88,97,877,0,0
23,SF,75,75,2905,434,164,91,13,146,144,1529,0,0
